44.002	44.039	44.076	44.113	44.15	44.187	44.224	44.261	44.298	44.335	44.372	44.409	44.446	44.483	44.52	44.556	44.593	44.63	44.667	44.704	44.741	44.778	44.814	44.851	44.888	44.925	44.962	44.998	45.035	45.072	45.109	45.145	45.182	45.219	45.255	45.292	45.329	45.365	45.402	45.438	45.475	45.512	45.548	45.585	45.621	45.658	45.694	45.731	45.767	45.804	45.84	45.877	45.913	45.949	45.986	46.022	46.059	46.095	46.131	46.168	46.204	46.24	46.277	46.313	46.349	46.385	46.422	46.458	46.494	46.53	46.566	46.603	46.639	46.675	46.711	46.747	46.783	46.819	46.855	46.892	46.928	46.964	47	47.036	47.072	47.108	47.144	47.18	47.215	47.251	47.287	47.323	47.359	47.395	47.431	47.467	47.502	47.538	47.574	47.61	47.646	47.681	47.717	47.753	47.789	47.824	47.86	47.896	47.931	47.967	48.003	48.038	48.074	48.109	48.145	48.18	48.216	48.251	48.287	48.322	48.358	48.393	48.429	48.464	48.499	48.535	48.57	48.605	48.641	48.676	48.711	48.747	48.782	48.817	48.852	48.888	48.923	48.958	48.993	49.028	49.063	49.098	49.134	49.169
43.976	44.013	44.05	44.087	44.124	44.161	44.198	44.235	44.272	44.309	44.346	44.383	44.42	44.457	44.493	44.53	44.567	44.604	44.641	44.678	44.715	44.751	44.788	44.825	44.862	44.898	44.935	44.972	45.009	45.045	45.082	45.119	45.155	45.192	45.229	45.265	45.302	45.339	45.375	45.412	45.448	45.485	45.521	45.558	45.595	45.631	45.668	45.704	45.74	45.777	45.813	45.85	45.886	45.923	45.959	45.995	46.032	46.068	46.104	46.141	46.177	46.213	46.25	46.286	46.322	46.358	46.395	46.431	46.467	46.503	46.539	46.575	46.612	46.648	46.684	46.72	46.756	46.792	46.828	46.864	46.9	46.936	46.972	47.008	47.044	47.08	47.116	47.152	47.188	47.224	47.26	47.296	47.331	47.367	47.403	47.439	47.475	47.511	47.546	47.582	47.618	47.654	47.689	47.725	47.761	47.796	47.832	47.868	47.903	47.939	47.975	48.01	48.046	48.081	48.117	48.152	48.188	48.223	48.259	48.294	48.33	48.365	48.4	48.436	48.471	48.506	48.542	48.577	48.612	48.648	48.683	48.718	48.753	48.789	48.824	48.859	48.894	48.929	48.964	49	49.035	49.07	49.105	49.14
43.95	43.987	44.024	44.061	44.098	44.135	44.172	44.209	44.246	44.283	44.32	44.357	44.394	44.431	44.467	44.504	44.541	44.578	44.615	44.652	44.688	44.725	44.762	44.799	44.836	44.872	44.909	44.946	44.982	45.019	45.056	45.092	45.129	45.166	45.202	45.239	45.276	45.312	45.349	45.385	45.422	45.458	45.495	45.531	45.568	45.604	45.641	45.677	45.714	45.75	45.787	45.823	45.859	45.896	45.932	45.969	46.005	46.041	46.077	46.114	46.15	46.186	46.223	46.259	46.295	46.331	46.368	46.404	46.44	46.476	46.512	46.548	46.584	46.621	46.657	46.693	46.729	46.765	46.801	46.837	46.873	46.909	46.945	46.981	47.017	47.053	47.089	47.125	47.161	47.196	47.232	47.268	47.304	47.34	47.376	47.411	47.447	47.483	47.519	47.555	47.59	47.626	47.662	47.697	47.733	47.769	47.804	47.84	47.876	47.911	47.947	47.982	48.018	48.053	48.089	48.124	48.16	48.195	48.231	48.266	48.301	48.337	48.372	48.408	48.443	48.478	48.514	48.549	48.584	48.619	48.655	48.69	48.725	48.76	48.795	48.831	48.866	48.901	48.936	48.971	49.006	49.041	49.076	49.111
43.924	43.961	43.998	44.035	44.072	44.109	44.146	44.183	44.22	44.257	44.294	44.331	44.367	44.404	44.441	44.478	44.515	44.552	44.588	44.625	44.662	44.699	44.736	44.772	44.809	44.846	44.882	44.919	44.956	44.993	45.029	45.066	45.102	45.139	45.176	45.212	45.249	45.285	45.322	45.359	45.395	45.432	45.468	45.505	45.541	45.578	45.614	45.65	45.687	45.723	45.76	45.796	45.832	45.869	45.905	45.941	45.978	46.014	46.05	46.087	46.123	46.159	46.195	46.232	46.268	46.304	46.34	46.376	46.413	46.449	46.485	46.521	46.557	46.593	46.629	46.665	46.701	46.737	46.773	46.809	46.845	46.881	46.917	46.953	46.989	47.025	47.061	47.097	47.133	47.169	47.205	47.24	47.276	47.312	47.348	47.384	47.419	47.455	47.491	47.527	47.562	47.598	47.634	47.669	47.705	47.741	47.776	47.812	47.847	47.883	47.919	47.954	47.99	48.025	48.061	48.096	48.132	48.167	48.202	48.238	48.273	48.309	48.344	48.379	48.415	48.45	48.485	48.52	48.556	48.591	48.626	48.661	48.697	48.732	48.767	48.802	48.837	48.872	48.907	48.942	48.977	49.012	49.048	49.083
43.898	43.935	43.972	44.009	44.046	44.083	44.12	44.157	44.194	44.231	44.268	44.305	44.342	44.378	44.415	44.452	44.489	44.526	44.563	44.599	44.636	44.673	44.71	44.746	44.783	44.82	44.856	44.893	44.93	44.966	45.003	45.04	45.076	45.113	45.15	45.186	45.223	45.259	45.296	45.332	45.369	45.405	45.442	45.478	45.515	45.551	45.588	45.624	45.66	45.697	45.733	45.77	45.806	45.842	45.879	45.915	45.951	45.988	46.024	46.06	46.096	46.133	46.169	46.205	46.241	46.277	46.314	46.35	46.386	46.422	46.458	46.494	46.53	46.566	46.602	46.638	46.674	46.71	46.746	46.782	46.818	46.854	46.89	46.926	46.962	46.998	47.034	47.07	47.106	47.141	47.177	47.213	47.249	47.285	47.321	47.356	47.392	47.428	47.463	47.499	47.535	47.571	47.606	47.642	47.678	47.713	47.749	47.784	47.82	47.855	47.891	47.926	47.962	47.997	48.033	48.068	48.104	48.139	48.175	48.21	48.245	48.281	48.316	48.351	48.387	48.422	48.457	48.492	48.528	48.563	48.598	48.633	48.668	48.704	48.739	48.774	48.809	48.844	48.879	48.914	48.949	48.984	49.019	49.054
43.873	43.91	43.947	43.984	44.02	44.057	44.094	44.131	44.168	44.205	44.242	44.279	44.316	44.352	44.389	44.426	44.463	44.5	44.536	44.573	44.61	44.647	44.683	44.72	44.757	44.793	44.83	44.867	44.903	44.94	44.977	45.013	45.05	45.086	45.123	45.16	45.196	45.233	45.269	45.306	45.342	45.379	45.415	45.452	45.488	45.525	45.561	45.597	45.634	45.67	45.706	45.743	45.779	45.815	45.852	45.888	45.924	45.961	45.997	46.033	46.069	46.106	46.142	46.178	46.214	46.25	46.286	46.323	46.359	46.395	46.431	46.467	46.503	46.539	46.575	46.611	46.647	46.683	46.719	46.755	46.791	46.827	46.863	46.899	46.935	46.971	47.006	47.042	47.078	47.114	47.15	47.186	47.221	47.257	47.293	47.329	47.364	47.4	47.436	47.471	47.507	47.543	47.578	47.614	47.65	47.685	47.721	47.756	47.792	47.828	47.863	47.899	47.934	47.969	48.005	48.04	48.076	48.111	48.146	48.182	48.217	48.252	48.288	48.323	48.358	48.394	48.429	48.464	48.499	48.535	48.57	48.605	48.64	48.675	48.71	48.745	48.78	48.816	48.851	48.886	48.921	48.956	48.991	49.026
43.847	43.884	43.921	43.958	43.995	44.031	44.068	44.105	44.142	44.179	44.216	44.253	44.289	44.326	44.363	44.4	44.437	44.473	44.51	44.547	44.584	44.62	44.657	44.694	44.73	44.767	44.804	44.84	44.877	44.914	44.95	44.987	45.023	45.06	45.097	45.133	45.17	45.206	45.243	45.279	45.316	45.352	45.389	45.425	45.461	45.498	45.534	45.571	45.607	45.643	45.68	45.716	45.752	45.789	45.825	45.861	45.897	45.934	45.97	46.006	46.042	46.079	46.115	46.151	46.187	46.223	46.259	46.296	46.332	46.368	46.404	46.44	46.476	46.512	46.548	46.584	46.62	46.656	46.692	46.728	46.764	46.8	46.836	46.871	46.907	46.943	46.979	47.015	47.051	47.086	47.122	47.158	47.194	47.23	47.265	47.301	47.337	47.372	47.408	47.444	47.479	47.515	47.551	47.586	47.622	47.657	47.693	47.729	47.764	47.8	47.835	47.871	47.906	47.941	47.977	48.012	48.048	48.083	48.118	48.154	48.189	48.224	48.26	48.295	48.33	48.365	48.401	48.436	48.471	48.506	48.541	48.577	48.612	48.647	48.682	48.717	48.752	48.787	48.822	48.857	48.892	48.927	48.962	48.997
43.821	43.858	43.895	43.932	43.969	44.005	44.042	44.079	44.116	44.153	44.19	44.227	44.263	44.3	44.337	44.374	44.41	44.447	44.484	44.521	44.557	44.594	44.631	44.668	44.704	44.741	44.777	44.814	44.851	44.887	44.924	44.96	44.997	45.034	45.07	45.107	45.143	45.18	45.216	45.253	45.289	45.326	45.362	45.398	45.435	45.471	45.508	45.544	45.58	45.617	45.653	45.689	45.726	45.762	45.798	45.834	45.871	45.907	45.943	45.979	46.015	46.052	46.088	46.124	46.16	46.196	46.232	46.268	46.305	46.341	46.377	46.413	46.449	46.485	46.521	46.557	46.593	46.629	46.665	46.7	46.736	46.772	46.808	46.844	46.88	46.916	46.952	46.987	47.023	47.059	47.095	47.13	47.166	47.202	47.238	47.273	47.309	47.345	47.38	47.416	47.452	47.487	47.523	47.559	47.594	47.63	47.665	47.701	47.736	47.772	47.807	47.843	47.878	47.913	47.949	47.984	48.02	48.055	48.09	48.126	48.161	48.196	48.231	48.267	48.302	48.337	48.372	48.408	48.443	48.478	48.513	48.548	48.583	48.618	48.653	48.688	48.723	48.759	48.794	48.828	48.863	48.898	48.933	48.968
43.795	43.832	43.869	43.906	43.943	43.98	44.017	44.053	44.09	44.127	44.164	44.201	44.237	44.274	44.311	44.348	44.384	44.421	44.458	44.495	44.531	44.568	44.605	44.641	44.678	44.715	44.751	44.788	44.824	44.861	44.898	44.934	44.971	45.007	45.044	45.08	45.117	45.153	45.19	45.226	45.263	45.299	45.335	45.372	45.408	45.445	45.481	45.517	45.554	45.59	45.626	45.663	45.699	45.735	45.771	45.808	45.844	45.88	45.916	45.952	45.989	46.025	46.061	46.097	46.133	46.169	46.205	46.241	46.278	46.314	46.35	46.386	46.422	46.458	46.494	46.53	46.566	46.601	46.637	46.673	46.709	46.745	46.781	46.817	46.853	46.888	46.924	46.96	46.996	47.032	47.067	47.103	47.139	47.174	47.21	47.246	47.282	47.317	47.353	47.388	47.424	47.46	47.495	47.531	47.566	47.602	47.637	47.673	47.708	47.744	47.779	47.815	47.85	47.886	47.921	47.956	47.992	48.027	48.062	48.098	48.133	48.168	48.203	48.239	48.274	48.309	48.344	48.379	48.415	48.45	48.485	48.52	48.555	48.59	48.625	48.66	48.695	48.73	48.765	48.8	48.835	48.87	48.905	48.94
43.769	43.806	43.843	43.88	43.917	43.954	43.991	44.027	44.064	44.101	44.138	44.175	44.211	44.248	44.285	44.322	44.358	44.395	44.432	44.468	44.505	44.542	44.578	44.615	44.652	44.688	44.725	44.762	44.798	44.835	44.871	44.908	44.944	44.981	45.017	45.054	45.09	45.127	45.163	45.2	45.236	45.272	45.309	45.345	45.382	45.418	45.454	45.491	45.527	45.563	45.6	45.636	45.672	45.708	45.745	45.781	45.817	45.853	45.889	45.926	45.962	45.998	46.034	46.07	46.106	46.142	46.178	46.214	46.25	46.286	46.322	46.358	46.394	46.43	46.466	46.502	46.538	46.574	46.61	46.646	46.682	46.718	46.754	46.789	46.825	46.861	46.897	46.933	46.968	47.004	47.04	47.076	47.111	47.147	47.183	47.218	47.254	47.29	47.325	47.361	47.396	47.432	47.468	47.503	47.539	47.574	47.61	47.645	47.681	47.716	47.751	47.787	47.822	47.858	47.893	47.928	47.964	47.999	48.034	48.07	48.105	48.14	48.175	48.21	48.246	48.281	48.316	48.351	48.386	48.421	48.456	48.492	48.527	48.562	48.597	48.632	48.667	48.702	48.737	48.772	48.807	48.841	48.876	48.911
