166.93	166.97	167	167.03	167.07	167.1	167.14	167.17	167.2	167.24	167.27	167.31	167.34	167.37	167.41	167.44	167.48	167.51	167.54	167.58	167.61	167.65	167.68	167.72	167.75	167.79	167.82	167.86	167.89	167.93	167.96	167.99	168.03	168.06	168.1	168.13	168.17	168.21	168.24	168.28	168.31	168.35	168.38	168.42	168.45	168.49	168.52
166.99	167.02	167.05	167.09	167.12	167.15	167.19	167.22	167.26	167.29	167.32	167.36	167.39	167.43	167.46	167.49	167.53	167.56	167.6	167.63	167.67	167.7	167.73	167.77	167.8	167.84	167.87	167.91	167.94	167.98	168.01	168.05	168.08	168.12	168.15	168.19	168.22	168.26	168.29	168.33	168.36	168.4	168.43	168.47	168.51	168.54	168.58
167.04	167.07	167.1	167.14	167.17	167.21	167.24	167.27	167.31	167.34	167.37	167.41	167.44	167.48	167.51	167.55	167.58	167.61	167.65	167.68	167.72	167.75	167.79	167.82	167.86	167.89	167.92	167.96	167.99	168.03	168.06	168.1	168.13	168.17	168.2	168.24	168.27	168.31	168.34	168.38	168.42	168.45	168.49	168.52	168.56	168.59	168.63
167.09	167.12	167.16	167.19	167.22	167.26	167.29	167.32	167.36	167.39	167.43	167.46	167.49	167.53	167.56	167.6	167.63	167.67	167.7	167.73	167.77	167.8	167.84	167.87	167.91	167.94	167.98	168.01	168.05	168.08	168.12	168.15	168.19	168.22	168.26	168.29	168.33	168.36	168.4	168.43	168.47	168.5	168.54	168.57	168.61	168.65	168.68
167.14	167.17	167.21	167.24	167.28	167.31	167.34	167.38	167.41	167.44	167.48	167.51	167.55	167.58	167.62	167.65	167.68	167.72	167.75	167.79	167.82	167.86	167.89	167.92	167.96	167.99	168.03	168.06	168.1	168.13	168.17	168.2	168.24	168.27	168.31	168.34	168.38	168.41	168.45	168.48	168.52	168.56	168.59	168.63	168.66	168.7	168.73
167.19	167.23	167.26	167.29	167.33	167.36	167.39	167.43	167.46	167.5	167.53	167.56	167.6	167.63	167.67	167.7	167.74	167.77	167.8	167.84	167.87	167.91	167.94	167.98	168.01	168.05	168.08	168.12	168.15	168.19	168.22	168.26	168.29	168.33	168.36	168.4	168.43	168.47	168.5	168.54	168.57	168.61	168.64	168.68	168.71	168.75	168.79
167.24	167.28	167.31	167.34	167.38	167.41	167.45	167.48	167.51	167.55	167.58	167.62	167.65	167.68	167.72	167.75	167.79	167.82	167.86	167.89	167.92	167.96	167.99	168.03	168.06	168.1	168.13	168.17	168.2	168.24	168.27	168.31	168.34	168.38	168.41	168.45	168.48	168.52	168.55	168.59	168.62	168.66	168.7	168.73	168.77	168.8	168.84
167.3	167.33	167.36	167.4	167.43	167.46	167.5	167.53	167.57	167.6	167.63	167.67	167.7	167.74	167.77	167.8	167.84	167.87	167.91	167.94	167.98	168.01	168.05	168.08	168.12	168.15	168.18	168.22	168.25	168.29	168.32	168.36	168.39	168.43	168.46	168.5	168.54	168.57	168.61	168.64	168.68	168.71	168.75	168.78	168.82	168.85	168.89
167.35	167.38	167.41	167.45	167.48	167.52	167.55	167.58	167.62	167.65	167.69	167.72	167.75	167.79	167.82	167.86	167.89	167.92	167.96	167.99	168.03	168.06	168.1	168.13	168.17	168.2	168.24	168.27	168.31	168.34	168.38	168.41	168.45	168.48	168.52	168.55	168.59	168.62	168.66	168.69	168.73	168.76	168.8	168.84	168.87	168.91	168.94
167.4	167.43	167.47	167.5	167.53	167.57	167.6	167.63	167.67	167.7	167.74	167.77	167.81	167.84	167.87	167.91	167.94	167.98	168.01	168.05	168.08	168.11	168.15	168.18	168.22	168.25	168.29	168.32	168.36	168.39	168.43	168.46	168.5	168.53	168.57	168.6	168.64	168.67	168.71	168.75	168.78	168.82	168.85	168.89	168.92	168.96	168.99
167.45	167.48	167.52	167.55	167.58	167.62	167.65	167.69	167.72	167.75	167.79	167.82	167.86	167.89	167.93	167.96	167.99	168.03	168.06	168.1	168.13	168.17	168.2	168.24	168.27	168.31	168.34	168.38	168.41	168.45	168.48	168.52	168.55	168.59	168.62	168.66	168.69	168.73	168.76	168.8	168.83	168.87	168.9	168.94	168.98	169.01	169.05
167.5	167.53	167.57	167.6	167.64	167.67	167.7	167.74	167.77	167.81	167.84	167.87	167.91	167.94	167.98	168.01	168.05	168.08	168.11	168.15	168.18	168.22	168.25	168.29	168.32	168.36	168.39	168.43	168.46	168.5	168.53	168.57	168.6	168.64	168.67	168.71	168.74	168.78	168.81	168.85	168.89	168.92	168.96	168.99	169.03	169.06	169.1
167.55	167.59	167.62	167.65	167.69	167.72	167.76	167.79	167.82	167.86	167.89	167.93	167.96	167.99	168.03	168.06	168.1	168.13	168.17	168.2	168.24	168.27	168.31	168.34	168.37	168.41	168.44	168.48	168.51	168.55	168.58	168.62	168.65	168.69	168.73	168.76	168.8	168.83	168.87	168.9	168.94	168.97	169.01	169.04	169.08	169.12	169.15
167.6	167.64	167.67	167.71	167.74	167.77	167.81	167.84	167.88	167.91	167.94	167.98	168.01	168.05	168.08	168.12	168.15	168.18	168.22	168.25	168.29	168.32	168.36	168.39	168.43	168.46	168.5	168.53	168.57	168.6	168.64	168.67	168.71	168.74	168.78	168.81	168.85	168.88	168.92	168.95	168.99	169.03	169.06	169.1	169.13	169.17	169.2
167.66	167.69	167.72	167.76	167.79	167.83	167.86	167.89	167.93	167.96	168	168.03	168.06	168.1	168.13	168.17	168.2	168.24	168.27	168.31	168.34	168.37	168.41	168.44	168.48	168.51	168.55	168.58	168.62	168.65	168.69	168.72	168.76	168.79	168.83	168.87	168.9	168.94	168.97	169.01	169.04	169.08	169.11	169.15	169.19	169.22	169.26
