1.143	1.143	1.143	1.1429	1.1431	1.1431	1.143	1.1431	1.1429	1.1428	1.1429	1.1426	1.1426	1.1427	1.1425	1.1428	1.1429	1.1426	1.1429	1.1427	1.1427	1.1429	1.1426	1.1427	1.1428	1.1429	1.1429	1.1427	1.1428	1.1429	1.1425	1.1428	1.1426	1.1424	1.1429	1.1427	1.1426	1.1429	1.1425	1.1428	1.1428	1.1426	1.1427	1.1427	1.1427	1.1428	1.1426	1.1426	1.1427	1.1425	1.1427	1.1424	1.1424	1.1428	1.1425	1.1426	1.1428	1.1425	1.1428	1.1427	1.1425	1.1428	1.1428	1.1428	1.1428	1.1426	1.1428	1.1427	1.1425	1.1427	1.1425	1.1426	1.1428	1.1426	1.1428	1.1428	1.1426	1.1429	1.1427	1.1428	1.143	1.1428	1.143	1.143	1.1427	1.1429	1.1427	1.1427	1.1427	1.1426	1.1428	1.1428	1.1427
0.38488	0.3849	0.38493	0.38485	0.385	0.38502	0.38497	0.38501	0.3848	0.38471	0.38489	0.38458	0.38451	0.38463	0.38442	0.3847	0.3848	0.38454	0.38481	0.38463	0.38466	0.3848	0.38457	0.38466	0.38471	0.38482	0.38489	0.38461	0.38481	0.38486	0.38448	0.38477	0.38456	0.38439	0.38487	0.38463	0.38456	0.38483	0.38449	0.38475	0.38478	0.38454	0.38471	0.38463	0.38466	0.38482	0.38452	0.38461	0.38468	0.38443	0.38466	0.3844	0.38438	0.3848	0.38452	0.38458	0.38478	0.38445	0.38482	0.38473	0.38449	0.38482	0.38476	0.38485	0.38478	0.38456	0.38479	0.38468	0.38454	0.38472	0.38448	0.38463	0.38483	0.38459	0.38485	0.38478	0.38459	0.38496	0.38471	0.38476	0.38502	0.38485	0.385	0.38498	0.38471	0.38493	0.38475	0.38469	0.38472	0.38462	0.38477	0.38481	0.3847
0.36859	0.36855	0.36851	0.36861	0.36847	0.36843	0.36849	0.36843	0.36864	0.36875	0.36854	0.36885	0.36892	0.3688	0.36902	0.36874	0.36864	0.3689	0.36862	0.3688	0.36876	0.36863	0.36885	0.36876	0.36873	0.36862	0.36853	0.36882	0.36861	0.36855	0.36893	0.36864	0.36884	0.36902	0.36855	0.36879	0.36885	0.36858	0.36893	0.36866	0.36863	0.36885	0.36869	0.36879	0.36875	0.36858	0.36888	0.36878	0.36872	0.36897	0.36872	0.369	0.36901	0.36859	0.36888	0.36881	0.36861	0.36894	0.36857	0.36867	0.36889	0.36857	0.36865	0.36853	0.36859	0.36882	0.36858	0.36871	0.36884	0.36865	0.36891	0.36875	0.36855	0.36878	0.36852	0.3686	0.36878	0.3684	0.36867	0.36861	0.36836	0.36853	0.36835	0.36839	0.36865	0.36843	0.36861	0.36866	0.36864	0.36874	0.36859	0.36854	0.36867
1.1233	1.1232	1.1232	1.1233	1.1231	1.1231	1.1232	1.1231	1.1233	1.1234	1.1232	1.1235	1.1236	1.1235	1.1237	1.1234	1.1233	1.1236	1.1233	1.1235	1.1234	1.1233	1.1235	1.1234	1.1234	1.1233	1.1232	1.1235	1.1233	1.1232	1.1236	1.1233	1.1235	1.1237	1.1232	1.1234	1.1235	1.1232	1.1236	1.1233	1.1233	1.1235	1.1233	1.1234	1.1234	1.1232	1.1235	1.1234	1.1233	1.1236	1.1233	1.1236	1.1236	1.1232	1.1235	1.1234	1.1232	1.1236	1.1232	1.1233	1.1235	1.1232	1.1233	1.1231	1.1232	1.1234	1.1232	1.1233	1.1234	1.1232	1.1235	1.1233	1.1232	1.1234	1.1231	1.1232	1.1234	1.123	1.1233	1.1232	1.123	1.1231	1.1229	1.123	1.1232	1.123	1.1232	1.1232	1.1232	1.1233	1.1232	1.1231	1.1233
1.8771	1.8771	1.877	1.8771	1.877	1.8769	1.877	1.8769	1.8771	1.8773	1.877	1.8773	1.8774	1.8773	1.8775	1.8772	1.8771	1.8774	1.8771	1.8773	1.8772	1.8771	1.8773	1.8772	1.8773	1.8771	1.877	1.8773	1.8771	1.877	1.8774	1.8771	1.8773	1.8775	1.877	1.8772	1.8773	1.877	1.8774	1.8771	1.8771	1.8773	1.8771	1.8772	1.8772	1.877	1.8773	1.8772	1.8771	1.8774	1.8771	1.8774	1.8774	1.877	1.8773	1.8772	1.877	1.8773	1.877	1.8771	1.8773	1.877	1.8771	1.8769	1.877	1.8772	1.8769	1.8771	1.8772	1.877	1.8773	1.8771	1.8769	1.8771	1.8769	1.877	1.8771	1.8767	1.877	1.877	1.8767	1.8769	1.8767	1.8767	1.877	1.8768	1.8769	1.877	1.877	1.8771	1.8769	1.8769	1.877
2.6287	2.6287	2.6286	2.6287	2.6286	2.6285	2.6286	2.6285	2.6287	2.6289	2.6286	2.6289	2.629	2.6289	2.6291	2.6288	2.6287	2.629	2.6287	2.6289	2.6288	2.6287	2.6289	2.6288	2.6289	2.6287	2.6286	2.6289	2.6286	2.6286	2.629	2.6286	2.6288	2.629	2.6286	2.6288	2.6288	2.6286	2.629	2.6286	2.6286	2.6288	2.6287	2.6288	2.6287	2.6286	2.6289	2.6288	2.6287	2.629	2.6287	2.629	2.629	2.6285	2.6288	2.6288	2.6286	2.6289	2.6285	2.6286	2.6288	2.6285	2.6286	2.6284	2.6285	2.6287	2.6285	2.6286	2.6288	2.6285	2.6288	2.6287	2.6285	2.6287	2.6284	2.6285	2.6287	2.6283	2.6286	2.6285	2.6283	2.6284	2.6282	2.6283	2.6285	2.6283	2.6285	2.6285	2.6285	2.6286	2.6284	2.6284	2.6285
3.3863	3.3862	3.3861	3.3863	3.3862	3.3861	3.3862	3.386	3.3862	3.3864	3.3861	3.3865	3.3865	3.3864	3.3867	3.3864	3.3863	3.3865	3.3862	3.3864	3.3863	3.3862	3.3864	3.3863	3.3864	3.3862	3.3861	3.3864	3.3862	3.3861	3.3865	3.3861	3.3864	3.3865	3.3861	3.3863	3.3864	3.3861	3.3865	3.3862	3.3861	3.3863	3.3862	3.3863	3.3862	3.3861	3.3864	3.3863	3.3862	3.3865	3.3862	3.3865	3.3865	3.386	3.3863	3.3863	3.3861	3.3864	3.386	3.3861	3.3863	3.386	3.3861	3.3859	3.3859	3.3862	3.3859	3.3861	3.3862	3.386	3.3863	3.3861	3.3859	3.3861	3.3859	3.386	3.3861	3.3857	3.386	3.386	3.3858	3.3859	3.3857	3.3857	3.3859	3.3857	3.3859	3.3859	3.386	3.3861	3.3859	3.3858	3.386
4.1426	4.1424	4.1424	4.1425	4.1424	4.1423	4.1424	4.1423	4.1425	4.1427	4.1423	4.1427	4.1428	4.1426	4.1429	4.1426	4.1425	4.1427	4.1425	4.1426	4.1425	4.1425	4.1426	4.1425	4.1426	4.1424	4.1423	4.1426	4.1424	4.1423	4.1427	4.1423	4.1425	4.1427	4.1423	4.1425	4.1426	4.1423	4.1427	4.1423	4.1423	4.1425	4.1424	4.1425	4.1424	4.1423	4.1426	4.1424	4.1424	4.1426	4.1423	4.1426	4.1426	4.1422	4.1425	4.1425	4.1422	4.1426	4.1422	4.1423	4.1424	4.1422	4.1423	4.1421	4.1421	4.1424	4.1421	4.1423	4.1424	4.1422	4.1425	4.1423	4.1421	4.1423	4.1421	4.1421	4.1423	4.1419	4.1422	4.1421	4.1419	4.142	4.1418	4.1419	4.1421	4.1419	4.1421	4.1421	4.1421	4.1422	4.142	4.142	4.1422
4.8948	4.8947	4.8946	4.8948	4.8947	4.8946	4.8947	4.8945	4.8947	4.8949	4.8945	4.8949	4.895	4.8948	4.8951	4.8948	4.8947	4.8949	4.8947	4.8948	4.8947	4.8947	4.8948	4.8947	4.8949	4.8947	4.8945	4.8948	4.8946	4.8945	4.8949	4.8945	4.8947	4.8949	4.8945	4.8947	4.8947	4.8945	4.8949	4.8945	4.8945	4.8947	4.8946	4.8947	4.8946	4.8944	4.8948	4.8946	4.8945	4.8948	4.8945	4.8948	4.8948	4.8944	4.8947	4.8946	4.8944	4.8947	4.8944	4.8945	4.8946	4.8944	4.8945	4.8942	4.8943	4.8946	4.8943	4.8945	4.8946	4.8943	4.8947	4.8945	4.8943	4.8945	4.8942	4.8943	4.8945	4.894	4.8943	4.8943	4.8941	4.8942	4.8939	4.894	4.8942	4.894	4.8942	4.8942	4.8943	4.8943	4.8942	4.8941	4.8943
5.6469	5.6468	5.6467	5.6469	5.6468	5.6467	5.6468	5.6466	5.6468	5.647	5.6466	5.647	5.6471	5.6469	5.6472	5.6469	5.6469	5.6471	5.6468	5.6469	5.6468	5.6468	5.6469	5.6468	5.647	5.6468	5.6466	5.6469	5.6467	5.6466	5.647	5.6466	5.6468	5.647	5.6466	5.6468	5.6468	5.6466	5.647	5.6466	5.6466	5.6468	5.6466	5.6468	5.6467	5.6465	5.6469	5.6467	5.6466	5.6469	5.6466	5.6469	5.6469	5.6465	5.6468	5.6467	5.6465	5.6468	5.6464	5.6465	5.6466	5.6464	5.6466	5.6463	5.6463	5.6466	5.6463	5.6465	5.6466	5.6464	5.6467	5.6465	5.6463	5.6465	5.6463	5.6464	5.6465	5.6461	5.6464	5.6463	5.6461	5.6462	5.646	5.6461	5.6462	5.6461	5.6462	5.6462	5.6463	5.6464	5.6462	5.6461	5.6463
6.405	6.4048	6.4047	6.4049	6.4048	6.4047	6.4049	6.4046	6.4048	6.405	6.4047	6.405	6.4051	6.4049	6.4052	6.405	6.4049	6.4051	6.4048	6.4049	6.4048	6.4048	6.4049	6.4048	6.405	6.4048	6.4046	6.4049	6.4047	6.4046	6.405	6.4046	6.4048	6.405	6.4046	6.4048	6.4048	6.4046	6.405	6.4046	6.4046	6.4047	6.4046	6.4048	6.4047	6.4045	6.4048	6.4047	6.4046	6.4049	6.4046	6.4048	6.4048	6.4044	6.4048	6.4047	6.4045	6.4048	6.4044	6.4045	6.4046	6.4044	6.4046	6.4043	6.4043	6.4046	6.4043	6.4045	6.4046	6.4043	6.4047	6.4045	6.4043	6.4045	6.4042	6.4043	6.4044	6.404	6.4043	6.4043	6.4041	6.4042	6.4039	6.404	6.4042	6.404	6.4042	6.4041	6.4042	6.4043	6.4041	6.4041	6.4043
7.161	7.1608	7.1607	7.161	7.1608	7.1608	7.1609	7.1606	7.1608	7.1611	7.1607	7.161	7.1611	7.1609	7.1613	7.161	7.1609	7.1611	7.1608	7.161	7.1608	7.1608	7.1609	7.1608	7.161	7.1608	7.1606	7.1609	7.1607	7.1606	7.161	7.1606	7.1608	7.161	7.1606	7.1608	7.1608	7.1606	7.1609	7.1606	7.1606	7.1607	7.1606	7.1608	7.1607	7.1605	7.1608	7.1606	7.1606	7.1609	7.1605	7.1608	7.1608	7.1604	7.1607	7.1607	7.1604	7.1607	7.1604	7.1605	7.1605	7.1604	7.1605	7.1602	7.1602	7.1605	7.1602	7.1604	7.1605	7.1603	7.1607	7.1604	7.1602	7.1604	7.1602	7.1603	7.1604	7.1599	7.1603	7.1602	7.1601	7.1602	7.1599	7.16	7.1601	7.16	7.1601	7.1601	7.1602	7.1603	7.1601	7.16	7.1602
7.9135	7.9133	7.9132	7.9135	7.9134	7.9133	7.9134	7.9132	7.9133	7.9136	7.9132	7.9135	7.9136	7.9134	7.9137	7.9135	7.9134	7.9136	7.9133	7.9135	7.9133	7.9133	7.9134	7.9132	7.9135	7.9133	7.9131	7.9134	7.9132	7.9131	7.9134	7.9131	7.9132	7.9135	7.9131	7.9133	7.9133	7.9131	7.9134	7.9131	7.9131	7.9132	7.9131	7.9133	7.9131	7.913	7.9133	7.9131	7.9131	7.9133	7.913	7.9133	7.9133	7.9129	7.9132	7.9131	7.9129	7.9132	7.9129	7.913	7.913	7.9129	7.913	7.9127	7.9127	7.913	7.9127	7.9129	7.913	7.9127	7.9131	7.9129	7.9127	7.9129	7.9126	7.9127	7.9128	7.9124	7.9127	7.9126	7.9125	7.9126	7.9123	7.9124	7.9125	7.9124	7.9125	7.9125	7.9126	7.9127	7.9125	7.9124	7.9126
8.67	8.6698	8.6697	8.6699	8.6698	8.6697	8.6699	8.6696	8.6698	8.67	8.6696	8.67	8.67	8.6699	8.6702	8.6699	8.6699	8.67	8.6698	8.6699	8.6697	8.6697	8.6698	8.6697	8.6699	8.6697	8.6695	8.6698	8.6696	8.6695	8.6699	8.6695	8.6697	8.6699	8.6695	8.6697	8.6697	8.6695	8.6698	8.6695	8.6695	8.6696	8.6695	8.6697	8.6696	8.6694	8.6697	8.6695	8.6695	8.6697	8.6694	8.6697	8.6697	8.6693	8.6696	8.6695	8.6693	8.6696	8.6693	8.6694	8.6694	8.6692	8.6694	8.6691	8.6691	8.6693	8.669	8.6693	8.6693	8.6691	8.6695	8.6692	8.6691	8.6692	8.669	8.6691	8.6692	8.6687	8.6691	8.669	8.6689	8.669	8.6687	8.6688	8.6689	8.6687	8.6689	8.6689	8.6689	8.6691	8.6688	8.6688	8.669
