1.5197	1.5197	1.5197	1.5196	1.5195	1.5197	1.5193	1.5193	1.5193	1.5192	1.5193	1.5193	1.5191	1.5194	1.5192	1.5193	1.5193	1.5192	1.5193	1.5192	1.5191	1.5193	1.5192	1.5192	1.5192	1.5191	1.5191	1.519	1.5189	1.519	1.519	1.5191	1.5192	1.519	1.5192	1.5192	1.5191	1.5193	1.5193	1.5193	1.5193	1.5192	1.5194	1.5193	1.5194	1.5194	1.5194	1.5194	1.5194	1.5193	1.5196	1.5195	1.5196	1.5197	1.5197	1.5197	1.5198	1.5197	1.5199	1.5199	1.5198	1.5199	1.5198	1.5197	1.52	1.5197	1.5199	1.5198	1.5197	1.5198	1.5198	1.5198	1.5199	1.5197	1.5198	1.5199	1.5197	1.5198	1.5198	1.5198	1.5199	1.5197	1.5198	1.5198	1.5197	1.5197	1.5196	1.5195	1.5196	1.5195	1.5195	1.5196	1.5195	1.5197	1.5196	1.5196	1.5197	1.5196	1.5196	1.5196	1.5196	1.5197	1.5196	1.5196	1.5197	1.5195	1.5195
0.76368	0.76365	0.76369	0.76363	0.76348	0.76368	0.76333	0.76332	0.76329	0.76315	0.76328	0.76327	0.76312	0.76337	0.76318	0.7633	0.76327	0.7632	0.7633	0.76315	0.76308	0.76323	0.76312	0.76314	0.7632	0.76307	0.76309	0.76294	0.76283	0.76297	0.76294	0.76301	0.76311	0.76296	0.76318	0.76314	0.7631	0.76324	0.76326	0.76327	0.76329	0.76318	0.76339	0.76323	0.76338	0.76337	0.76335	0.76334	0.76337	0.76323	0.76352	0.76347	0.76352	0.7636	0.76358	0.76364	0.76377	0.76361	0.76387	0.76386	0.76372	0.76378	0.76374	0.76363	0.7639	0.7636	0.76378	0.76374	0.76358	0.76374	0.76366	0.76367	0.76381	0.76363	0.76371	0.76375	0.76357	0.76371	0.76365	0.76366	0.76382	0.76358	0.76365	0.76365	0.76356	0.76356	0.76349	0.76337	0.7635	0.76341	0.76342	0.76349	0.76343	0.76353	0.76349	0.76346	0.76361	0.76344	0.76348	0.76345	0.7635	0.76359	0.76346	0.76348	0.76361	0.76332	0.76338
0.0069806	0.0068831	0.0069259	0.0069285	0.0066966	0.006967	0.006616	0.0065321	0.0065693	0.0063522	0.0064727	0.0065176	0.0063111	0.00659	0.0064213	0.0064984	0.0065251	0.0064198	0.0065276	0.006433	0.0062891	0.006447	0.0063803	0.0063062	0.0064558	0.0062939	0.0063016	0.0062064	0.0060045	0.0061755	0.0061802	0.0061914	0.0063589	0.0061565	0.0063636	0.0064086	0.0062762	0.0064491	0.0064997	0.0064377	0.0065253	0.0063714	0.0065544	0.0064382	0.0065348	0.0065409	0.0065248	0.0064588	0.006519	0.0063656	0.0066322	0.0066354	0.0066384	0.0067392	0.0067484	0.0067476	0.0069245	0.0067545	0.0069764	0.007041	0.0068516	0.0069187	0.0069077	0.0067293	0.0070574	0.006747	0.0068713	0.0069082	0.0066853	0.0068536	0.0068127	0.0067728	0.0069485	0.0067801	0.0068098	0.0068956	0.00668	0.0068133	0.0067958	0.0067434	0.0069425	0.0066949	0.0067276	0.0067891	0.0066706	0.0066475	0.0066154	0.0064219	0.0065837	0.0065431	0.0065095	0.0066452	0.006547	0.0066429	0.0066672	0.0065663	0.0067474	0.0066049	0.0065834	0.0066056	0.0066168	0.0066917	0.0066157	0.0065615	0.0067213	0.0064412	0.0064228
0.74507	0.7451	0.74506	0.74512	0.74527	0.74506	0.74541	0.74544	0.74547	0.74563	0.74549	0.74552	0.74565	0.74542	0.7456	0.74545	0.74551	0.74556	0.74545	0.74564	0.7457	0.7456	0.74567	0.74568	0.74561	0.74575	0.74569	0.74588	0.74597	0.74585	0.74588	0.7458	0.7457	0.74587	0.74563	0.74568	0.74572	0.74559	0.74557	0.74555	0.74554	0.74567	0.74544	0.74563	0.74546	0.74548	0.74552	0.7455	0.74549	0.74563	0.74533	0.7454	0.74534	0.74525	0.74531	0.74523	0.74512	0.74528	0.74503	0.74504	0.74516	0.74511	0.74517	0.74527	0.74502	0.74531	0.74513	0.74516	0.74532	0.74517	0.74527	0.74524	0.74513	0.74529	0.74522	0.74519	0.74534	0.74523	0.7453	0.74528	0.74513	0.74536	0.74529	0.74531	0.74538	0.7454	0.74549	0.7456	0.74548	0.74556	0.74553	0.74549	0.74554	0.74544	0.7455	0.74552	0.74536	0.74555	0.74548	0.74557	0.74551	0.74541	0.74555	0.74551	0.74539	0.74569	0.74564
1.5023	1.5023	1.5023	1.5023	1.5025	1.5023	1.5026	1.5027	1.5027	1.5029	1.5027	1.5028	1.5029	1.5027	1.5028	1.5027	1.5028	1.5028	1.5027	1.5029	1.5029	1.5029	1.5029	1.5029	1.5029	1.503	1.5029	1.5031	1.5032	1.5031	1.5031	1.5031	1.503	1.5031	1.5029	1.503	1.503	1.5029	1.5029	1.5028	1.5028	1.5029	1.5027	1.5029	1.5027	1.5028	1.5028	1.5028	1.5028	1.5029	1.5026	1.5027	1.5026	1.5025	1.5026	1.5025	1.5024	1.5026	1.5023	1.5023	1.5025	1.5024	1.5025	1.5026	1.5023	1.5026	1.5025	1.5025	1.5026	1.5025	1.5026	1.5026	1.5024	1.5026	1.5025	1.5025	1.5026	1.5026	1.5026	1.5026	1.5025	1.5027	1.5026	1.5026	1.5027	1.5027	1.5028	1.5029	1.5028	1.5029	1.5029	1.5028	1.5029	1.5028	1.5029	1.5029	1.5027	1.5029	1.5028	1.5029	1.5029	1.5028	1.5029	1.5029	1.5028	1.503	1.503
2.2474	2.2475	2.2474	2.2475	2.2476	2.2474	2.2478	2.2478	2.2479	2.248	2.2479	2.2479	2.248	2.2479	2.248	2.2479	2.2479	2.248	2.2479	2.248	2.2481	2.248	2.2481	2.2481	2.248	2.2482	2.2481	2.2483	2.2484	2.2483	2.2483	2.2482	2.2482	2.2483	2.2481	2.2481	2.2482	2.2481	2.2481	2.248	2.248	2.2482	2.2479	2.2481	2.2479	2.248	2.248	2.248	2.248	2.2481	2.2478	2.2479	2.2479	2.2478	2.2478	2.2477	2.2476	2.2478	2.2476	2.2476	2.2477	2.2476	2.2477	2.2478	2.2476	2.2478	2.2477	2.2477	2.2479	2.2477	2.2478	2.2478	2.2477	2.2478	2.2478	2.2478	2.2479	2.2478	2.2479	2.2479	2.2477	2.2479	2.2479	2.2479	2.248	2.248	2.2481	2.2482	2.2481	2.2482	2.2481	2.2481	2.2482	2.248	2.2481	2.2481	2.248	2.2482	2.2481	2.2482	2.2482	2.248	2.2482	2.2481	2.248	2.2483	2.2483
3.0058	3.0059	3.0058	3.0059	3.0061	3.0059	3.0062	3.0062	3.0063	3.0065	3.0063	3.0064	3.0065	3.0063	3.0065	3.0063	3.0064	3.0064	3.0063	3.0065	3.0065	3.0065	3.0065	3.0066	3.0065	3.0066	3.0065	3.0068	3.0068	3.0068	3.0068	3.0067	3.0066	3.0068	3.0065	3.0066	3.0066	3.0065	3.0065	3.0065	3.0065	3.0066	3.0064	3.0066	3.0064	3.0064	3.0065	3.0064	3.0065	3.0066	3.0063	3.0064	3.0063	3.0062	3.0063	3.0062	3.0061	3.0063	3.0061	3.0061	3.0062	3.0061	3.0062	3.0063	3.0061	3.0063	3.0062	3.0062	3.0064	3.0062	3.0063	3.0063	3.0062	3.0063	3.0063	3.0063	3.0064	3.0063	3.0064	3.0064	3.0062	3.0065	3.0064	3.0064	3.0065	3.0065	3.0066	3.0067	3.0066	3.0067	3.0066	3.0067	3.0067	3.0066	3.0067	3.0067	3.0065	3.0067	3.0066	3.0068	3.0067	3.0066	3.0068	3.0067	3.0066	3.0069	3.0068
3.7627	3.7627	3.7627	3.7628	3.7629	3.7627	3.763	3.7631	3.7631	3.7633	3.7631	3.7632	3.7633	3.7632	3.7633	3.7632	3.7632	3.7632	3.7631	3.7633	3.7634	3.7634	3.7634	3.7634	3.7633	3.7635	3.7634	3.7636	3.7637	3.7636	3.7637	3.7636	3.7635	3.7637	3.7634	3.7635	3.7635	3.7634	3.7634	3.7633	3.7634	3.7635	3.7633	3.7635	3.7633	3.7633	3.7634	3.7633	3.7633	3.7635	3.7632	3.7633	3.7632	3.7631	3.7632	3.7631	3.763	3.7632	3.763	3.763	3.763	3.763	3.7631	3.7632	3.763	3.7633	3.7631	3.7632	3.7633	3.7631	3.7633	3.7632	3.7631	3.7632	3.7632	3.7632	3.7633	3.7632	3.7633	3.7633	3.7632	3.7634	3.7633	3.7634	3.7634	3.7635	3.7636	3.7637	3.7636	3.7636	3.7636	3.7636	3.7636	3.7635	3.7636	3.7636	3.7635	3.7636	3.7636	3.7637	3.7637	3.7635	3.7637	3.7636	3.7636	3.7638	3.7638
4.5164	4.5165	4.5164	4.5166	4.5167	4.5165	4.5168	4.5168	4.5169	4.5171	4.5169	4.517	4.5171	4.517	4.5171	4.517	4.517	4.517	4.5169	4.5171	4.5171	4.5172	4.5172	4.5172	4.5171	4.5173	4.5172	4.5175	4.5175	4.5175	4.5175	4.5174	4.5173	4.5175	4.5172	4.5173	4.5173	4.5172	4.5172	4.5171	4.5172	4.5173	4.5171	4.5173	4.5171	4.5171	4.5173	4.5172	4.5172	4.5173	4.5171	4.5171	4.5171	4.517	4.5171	4.517	4.5169	4.5171	4.5168	4.5168	4.5169	4.5169	4.517	4.517	4.5168	4.5171	4.517	4.517	4.5171	4.517	4.5171	4.5171	4.517	4.5171	4.517	4.5171	4.5171	4.5171	4.5172	4.5172	4.5171	4.5173	4.5172	4.5173	4.5173	4.5173	4.5175	4.5175	4.5174	4.5175	4.5174	4.5175	4.5175	4.5174	4.5175	4.5175	4.5174	4.5175	4.5175	4.5176	4.5176	4.5174	4.5176	4.5175	4.5175	4.5177	4.5177
5.2681	5.2682	5.2681	5.2682	5.2683	5.2681	5.2685	5.2685	5.2685	5.2687	5.2685	5.2687	5.2687	5.2686	5.2688	5.2686	5.2687	5.2687	5.2686	5.2688	5.2688	5.2688	5.2688	5.2689	5.2688	5.269	5.2688	5.2691	5.2692	5.2691	5.2692	5.2691	5.269	5.2691	5.2689	5.269	5.269	5.2689	5.2689	5.2688	5.2689	5.269	5.2688	5.269	5.2688	5.2688	5.269	5.2688	5.2689	5.269	5.2688	5.2688	5.2688	5.2687	5.2688	5.2687	5.2686	5.2688	5.2686	5.2686	5.2686	5.2686	5.2687	5.2687	5.2686	5.2688	5.2687	5.2688	5.2688	5.2687	5.2688	5.2688	5.2687	5.2688	5.2687	5.2688	5.2689	5.2688	5.2689	5.2689	5.2688	5.269	5.2689	5.269	5.269	5.2691	5.2692	5.2693	5.2692	5.2693	5.2692	5.2693	5.2693	5.2692	5.2693	5.2692	5.2691	5.2693	5.2692	5.2694	5.2694	5.2692	5.2694	5.2693	5.2692	5.2695	5.2695
6.0216	6.0217	6.0216	6.0217	6.0218	6.0216	6.022	6.022	6.022	6.0222	6.022	6.0222	6.0222	6.0222	6.0223	6.0221	6.0222	6.0222	6.0221	6.0223	6.0223	6.0223	6.0224	6.0224	6.0223	6.0225	6.0224	6.0227	6.0227	6.0227	6.0227	6.0226	6.0225	6.0227	6.0224	6.0225	6.0225	6.0224	6.0225	6.0223	6.0224	6.0226	6.0223	6.0226	6.0224	6.0224	6.0225	6.0224	6.0224	6.0226	6.0223	6.0224	6.0223	6.0222	6.0223	6.0222	6.0222	6.0223	6.0221	6.0221	6.0222	6.0221	6.0222	6.0223	6.0221	6.0224	6.0223	6.0223	6.0224	6.0223	6.0224	6.0224	6.0223	6.0224	6.0223	6.0224	6.0224	6.0224	6.0225	6.0225	6.0224	6.0226	6.0225	6.0226	6.0226	6.0227	6.0228	6.0229	6.0228	6.0229	6.0228	6.0229	6.0229	6.0228	6.0229	6.0229	6.0227	6.0229	6.0228	6.023	6.023	6.0228	6.023	6.0229	6.0229	6.0231	6.0231
6.7792	6.7793	6.7792	6.7794	6.7794	6.7793	6.7796	6.7796	6.7797	6.7799	6.7797	6.7799	6.7799	6.7799	6.7799	6.7798	6.7799	6.7799	6.7798	6.7799	6.78	6.78	6.78	6.7801	6.78	6.7802	6.78	6.7803	6.7804	6.7804	6.7804	6.7803	6.7802	6.7804	6.7801	6.7802	6.7802	6.7801	6.7802	6.78	6.7801	6.7803	6.78	6.7803	6.7801	6.7801	6.7802	6.7801	6.7801	6.7803	6.78	6.7801	6.7801	6.7799	6.7801	6.78	6.7799	6.7801	6.7799	6.7799	6.7799	6.7799	6.78	6.78	6.7799	6.7801	6.78	6.7801	6.7802	6.7801	6.7802	6.7801	6.7801	6.7802	6.7801	6.7802	6.7802	6.7802	6.7803	6.7803	6.7802	6.7803	6.7802	6.7804	6.7804	6.7804	6.7806	6.7807	6.7806	6.7807	6.7805	6.7807	6.7807	6.7806	6.7807	6.7806	6.7805	6.7807	6.7806	6.7808	6.7808	6.7806	6.7808	6.7807	6.7807	6.7809	6.7809
7.5346	7.5347	7.5345	7.5347	7.5348	7.5347	7.535	7.535	7.5351	7.5352	7.5351	7.5352	7.5352	7.5352	7.5353	7.5352	7.5353	7.5352	7.5351	7.5353	7.5353	7.5354	7.5354	7.5355	7.5354	7.5356	7.5354	7.5357	7.5357	7.5357	7.5358	7.5357	7.5356	7.5358	7.5355	7.5356	7.5356	7.5355	7.5356	7.5354	7.5355	7.5357	7.5354	7.5357	7.5355	7.5355	7.5357	7.5355	7.5356	7.5357	7.5354	7.5355	7.5355	7.5353	7.5355	7.5354	7.5353	7.5355	7.5353	7.5353	7.5353	7.5353	7.5354	7.5354	7.5353	7.5356	7.5355	7.5355	7.5356	7.5355	7.5356	7.5356	7.5355	7.5356	7.5355	7.5356	7.5356	7.5356	7.5358	7.5357	7.5356	7.5358	7.5357	7.5358	7.5358	7.5359	7.5361	7.5361	7.536	7.5361	7.536	7.5361	7.5362	7.536	7.5362	7.5361	7.536	7.5361	7.5361	7.5363	7.5363	7.5361	7.5363	7.5362	7.5361	7.5364	7.5364
8.285	8.2851	8.2849	8.2851	8.2852	8.2851	8.2854	8.2854	8.2855	8.2856	8.2855	8.2856	8.2856	8.2856	8.2857	8.2856	8.2857	8.2857	8.2856	8.2857	8.2858	8.2858	8.2859	8.2859	8.2858	8.286	8.2859	8.2862	8.2862	8.2862	8.2862	8.2861	8.2861	8.2862	8.286	8.2861	8.2861	8.286	8.2861	8.2859	8.286	8.2861	8.2859	8.2862	8.286	8.286	8.2861	8.286	8.286	8.2862	8.2859	8.286	8.2859	8.2858	8.2859	8.2858	8.2858	8.286	8.2858	8.2858	8.2858	8.2858	8.2859	8.2859	8.2858	8.2861	8.286	8.286	8.2861	8.286	8.2861	8.2861	8.286	8.2861	8.286	8.2861	8.2861	8.2861	8.2863	8.2862	8.2862	8.2863	8.2862	8.2863	8.2863	8.2864	8.2866	8.2866	8.2866	8.2866	8.2865	8.2867	8.2867	8.2865	8.2867	8.2866	8.2865	8.2867	8.2866	8.2868	8.2868	8.2866	8.2869	8.2867	8.2867	8.2869	8.2869
9.0398	9.04	9.0398	9.04	9.0401	9.04	9.0402	9.0403	9.0404	9.0405	9.0403	9.0405	9.0405	9.0406	9.0406	9.0405	9.0406	9.0406	9.0405	9.0406	9.0407	9.0407	9.0408	9.0408	9.0408	9.0409	9.0408	9.0411	9.0411	9.0411	9.0411	9.041	9.041	9.0411	9.0409	9.041	9.041	9.0409	9.041	9.0408	9.0409	9.0411	9.0408	9.0411	9.0409	9.0409	9.0411	9.0409	9.041	9.0411	9.0409	9.0409	9.0409	9.0408	9.0409	9.0408	9.0407	9.0409	9.0407	9.0408	9.0407	9.0407	9.0408	9.0409	9.0408	9.041	9.0409	9.041	9.041	9.041	9.0411	9.041	9.041	9.0411	9.041	9.0411	9.0411	9.0411	9.0412	9.0412	9.0412	9.0413	9.0412	9.0413	9.0413	9.0414	9.0416	9.0416	9.0416	9.0416	9.0415	9.0417	9.0417	9.0415	9.0417	9.0416	9.0415	9.0417	9.0416	9.0418	9.0418	9.0416	9.0419	9.0418	9.0417	9.0419	9.0419
