1.5194	1.5195	1.5194	1.5195	1.5195	1.5193	1.5196	1.5196	1.5192	1.5194	1.5196	1.5195	1.5196	1.5195	1.5197	1.5198	1.5195	1.5194	1.5197	1.5193	1.5193	1.5194	1.5194	1.5194	1.5194	1.5194	1.5196	1.5196	1.5193	1.5194	1.5196	1.5194	1.5194	1.5196	1.5195	1.5195	1.5197	1.5193	1.5194	1.5196	1.5192	1.5193	1.5195	1.5192	1.5193	1.5195	1.5192	1.5196	1.5197	1.5194	1.5196	1.5197	1.5194	1.5196	1.5197	1.5196	1.5197	1.5198	1.5193	1.5198	1.5197	1.5193	1.5199	1.5194	1.5195	1.5198	1.5191	1.5199	1.5196	1.5196	1.52	1.5195	1.5199	1.5196	1.5197	1.5198	1.5196	1.52	1.5195	1.5198	1.5198	1.5195	1.52	1.5196	1.5197	1.5198	1.5196
0.76329	0.76334	0.76328	0.76336	0.76336	0.76317	0.76345	0.76348	0.76308	0.7633	0.76352	0.76332	0.76342	0.76338	0.76351	0.76364	0.76333	0.76325	0.76352	0.7632	0.76317	0.76328	0.76329	0.76318	0.76323	0.76322	0.76339	0.76342	0.76317	0.76325	0.76343	0.76325	0.76327	0.76345	0.76326	0.7634	0.76358	0.76312	0.76322	0.76343	0.76298	0.76316	0.76332	0.763	0.76315	0.76336	0.76304	0.76345	0.76349	0.76322	0.7634	0.76356	0.76317	0.76339	0.76352	0.76339	0.76353	0.76363	0.76313	0.76366	0.76346	0.7631	0.76368	0.76315	0.76335	0.76354	0.76296	0.76373	0.76332	0.76349	0.76372	0.76333	0.76375	0.76335	0.76359	0.76355	0.76344	0.76383	0.76322	0.76366	0.76359	0.76326	0.76377	0.76337	0.76354	0.7636	0.76335
0.0065172	0.0064934	0.0064793	0.0065901	0.0064849	0.006403	0.0066387	0.0066102	0.0063234	0.0064391	0.0066841	0.0065301	0.0065242	0.0065941	0.0066982	0.006752	0.0065812	0.0064051	0.0067186	0.006477	0.006316	0.0065439	0.0065438	0.0063567	0.0065413	0.006431	0.0066029	0.0066929	0.006347	0.0065053	0.0066252	0.0063481	0.0065011	0.006564	0.0063522	0.006598	0.0066636	0.006278	0.00644	0.0065423	0.0061971	0.0063373	0.0064441	0.0062191	0.0062715	0.0065178	0.0061997	0.0065417	0.006667	0.0063267	0.0064924	0.0067327	0.0062221	0.0065266	0.0066367	0.0064046	0.0066911	0.0067294	0.0062089	0.006862	0.0064892	0.0062707	0.0068229	0.0061886	0.0065812	0.0066008	0.0060636	0.0068881	0.0063366	0.0066583	0.0067966	0.0063897	0.0069141	0.0064027	0.0067143	0.0066654	0.0065109	0.0069656	0.0063876	0.0067682	0.006748	0.0064172	0.006843	0.0065596	0.0066409	0.0066891	0.0064999
0.74573	0.74562	0.7457	0.74565	0.74563	0.74583	0.74552	0.7455	0.74593	0.74571	0.74547	0.74572	0.74562	0.74563	0.7455	0.74538	0.74568	0.74577	0.74549	0.74583	0.74588	0.74575	0.74575	0.74589	0.74583	0.7458	0.74568	0.74563	0.74585	0.74578	0.74564	0.74583	0.74577	0.74561	0.74587	0.74564	0.74549	0.746	0.7458	0.74564	0.74615	0.74585	0.74578	0.74612	0.74588	0.74576	0.74611	0.74561	0.74562	0.7459	0.74566	0.74552	0.74597	0.74569	0.7456	0.74579	0.74556	0.74549	0.74604	0.74539	0.74573	0.74597	0.74544	0.74605	0.74567	0.74569	0.74614	0.74541	0.74593	0.74553	0.74553	0.74578	0.74535	0.74592	0.74544	0.74573	0.74572	0.7453	0.74603	0.74543	0.74564	0.74589	0.74541	0.74584	0.74559	0.7456	0.74584
1.5031	1.503	1.503	1.503	1.503	1.5032	1.5029	1.5028	1.5033	1.5031	1.5028	1.5031	1.503	1.503	1.5029	1.5028	1.503	1.5031	1.5029	1.5032	1.5033	1.5031	1.5031	1.5033	1.5032	1.5032	1.5031	1.503	1.5032	1.5032	1.503	1.5032	1.5031	1.503	1.5033	1.503	1.5029	1.5034	1.5032	1.503	1.5036	1.5032	1.5032	1.5035	1.5033	1.5032	1.5035	1.503	1.503	1.5033	1.5031	1.5029	1.5034	1.5031	1.503	1.5032	1.503	1.5029	1.5035	1.5028	1.5032	1.5034	1.5029	1.5035	1.503	1.5032	1.5035	1.5029	1.5034	1.5029	1.503	1.5032	1.5028	1.5034	1.5028	1.5032	1.5031	1.5027	1.5035	1.5028	1.5031	1.5033	1.5029	1.5033	1.503	1.5031	1.5033
2.2484	2.2482	2.2483	2.2483	2.2483	2.2484	2.2482	2.2481	2.2486	2.2483	2.2481	2.2484	2.2483	2.2483	2.2482	2.2481	2.2483	2.2484	2.2482	2.2485	2.2485	2.2484	2.2484	2.2486	2.2485	2.2485	2.2484	2.2483	2.2485	2.2484	2.2483	2.2485	2.2484	2.2483	2.2486	2.2483	2.2482	2.2487	2.2485	2.2484	2.2489	2.2485	2.2485	2.2488	2.2486	2.2485	2.2488	2.2483	2.2484	2.2486	2.2484	2.2483	2.2487	2.2484	2.2484	2.2486	2.2483	2.2483	2.2488	2.2481	2.2485	2.2486	2.2483	2.2488	2.2484	2.2486	2.2488	2.2483	2.2487	2.2482	2.2484	2.2485	2.2481	2.2487	2.2481	2.2486	2.2485	2.2481	2.2488	2.2482	2.2485	2.2486	2.2483	2.2486	2.2484	2.2484	2.2486
3.0069	3.0068	3.0068	3.0069	3.0068	3.007	3.0067	3.0067	3.0071	3.0069	3.0067	3.0069	3.0068	3.0068	3.0067	3.0066	3.0068	3.007	3.0067	3.007	3.0071	3.007	3.007	3.0072	3.0071	3.007	3.007	3.0069	3.007	3.007	3.0069	3.0071	3.007	3.0069	3.0072	3.0069	3.0068	3.0073	3.007	3.007	3.0074	3.0071	3.0072	3.0074	3.0071	3.0071	3.0074	3.0069	3.007	3.0072	3.0069	3.0069	3.0073	3.007	3.007	3.0072	3.0069	3.0069	3.0074	3.0068	3.0072	3.0072	3.0069	3.0074	3.007	3.0072	3.0074	3.007	3.0074	3.0068	3.0071	3.007	3.0068	3.0074	3.0067	3.0073	3.0071	3.0068	3.0075	3.0068	3.0072	3.0072	3.0069	3.0073	3.007	3.0071	3.0073
3.7639	3.7637	3.7638	3.7638	3.7638	3.7639	3.7637	3.7636	3.764	3.7638	3.7636	3.7639	3.7638	3.7638	3.7637	3.7636	3.7638	3.7639	3.7637	3.764	3.7641	3.7639	3.764	3.7641	3.764	3.764	3.764	3.7639	3.764	3.764	3.7639	3.7641	3.764	3.7639	3.7642	3.7639	3.7639	3.7643	3.764	3.764	3.7644	3.7641	3.7642	3.7644	3.7641	3.7642	3.7644	3.7639	3.764	3.7642	3.7639	3.7639	3.7643	3.764	3.764	3.7642	3.7639	3.764	3.7644	3.7638	3.7642	3.7642	3.764	3.7644	3.764	3.7643	3.7643	3.764	3.7644	3.7638	3.7642	3.764	3.7639	3.7644	3.7637	3.7644	3.7641	3.7639	3.7645	3.7639	3.7642	3.7643	3.764	3.7643	3.7641	3.7642	3.7643
4.5178	4.5176	4.5177	4.5177	4.5177	4.5178	4.5176	4.5175	4.5179	4.5177	4.5175	4.5178	4.5177	4.5177	4.5176	4.5175	4.5177	4.5178	4.5176	4.5179	4.518	4.5179	4.5179	4.5181	4.518	4.5179	4.518	4.5178	4.5179	4.5179	4.5179	4.518	4.5179	4.5179	4.5181	4.5178	4.5178	4.5182	4.518	4.518	4.5183	4.518	4.5182	4.5183	4.5181	4.5181	4.5184	4.5179	4.518	4.5182	4.5179	4.5179	4.5182	4.5179	4.518	4.5182	4.5179	4.518	4.5183	4.5178	4.5182	4.5181	4.518	4.5183	4.5179	4.5183	4.5182	4.5181	4.5184	4.5178	4.5183	4.5179	4.5179	4.5184	4.5177	4.5184	4.518	4.5179	4.5185	4.5179	4.5183	4.5182	4.5181	4.5183	4.5181	4.5182	4.5183
5.2695	5.2693	5.2695	5.2695	5.2694	5.2696	5.2694	5.2693	5.2697	5.2695	5.2693	5.2696	5.2695	5.2694	5.2694	5.2693	5.2695	5.2696	5.2694	5.2697	5.2698	5.2696	5.2697	5.2699	5.2698	5.2697	5.2698	5.2696	5.2697	5.2697	5.2697	5.2698	5.2697	5.2697	5.2699	5.2696	5.2697	5.27	5.2698	5.2698	5.2701	5.2698	5.27	5.2701	5.2699	5.27	5.2702	5.2697	5.2698	5.27	5.2697	5.2697	5.27	5.2697	5.2699	5.27	5.2697	5.2698	5.2701	5.2696	5.2701	5.2699	5.2699	5.2701	5.2697	5.2702	5.27	5.27	5.2702	5.2696	5.2702	5.2697	5.2698	5.2702	5.2695	5.2703	5.2698	5.2698	5.2703	5.2697	5.2701	5.27	5.2699	5.2701	5.2699	5.27	5.2701
6.0232	6.0229	6.0231	6.0232	6.0231	6.0232	6.023	6.0229	6.0233	6.0231	6.0229	6.0232	6.0231	6.023	6.0231	6.023	6.0231	6.0232	6.0231	6.0233	6.0234	6.0233	6.0234	6.0235	6.0234	6.0233	6.0235	6.0233	6.0233	6.0233	6.0233	6.0234	6.0233	6.0234	6.0236	6.0232	6.0233	6.0237	6.0234	6.0235	6.0238	6.0234	6.0237	6.0238	6.0235	6.0237	6.0238	6.0234	6.0235	6.0236	6.0233	6.0234	6.0237	6.0234	6.0236	6.0237	6.0233	6.0236	6.0238	6.0233	6.0238	6.0235	6.0237	6.0238	6.0234	6.0239	6.0236	6.0238	6.0239	6.0233	6.0239	6.0234	6.0235	6.0239	6.0232	6.024	6.0235	6.0235	6.024	6.0234	6.0239	6.0237	6.0237	6.0238	6.0236	6.0238	6.0238
6.7809	6.7807	6.7809	6.781	6.7809	6.781	6.7808	6.7807	6.7811	6.7809	6.7807	6.7811	6.7809	6.7808	6.7809	6.7808	6.7809	6.781	6.7809	6.7811	6.7812	6.7811	6.7812	6.7813	6.7812	6.7811	6.7813	6.7811	6.7811	6.7812	6.7812	6.7812	6.7812	6.7812	6.7814	6.7811	6.7812	6.7815	6.7812	6.7814	6.7816	6.7813	6.7816	6.7816	6.7813	6.7815	6.7817	6.7812	6.7814	6.7815	6.7812	6.7813	6.7815	6.7812	6.7814	6.7815	6.7812	6.7814	6.7816	6.7812	6.7816	6.7813	6.7816	6.7816	6.7812	6.7819	6.7814	6.7817	6.7817	6.7811	6.7819	6.7812	6.7814	6.7817	6.781	6.782	6.7814	6.7815	6.7819	6.7813	6.7818	6.7815	6.7816	6.7817	6.7815	6.7816	6.7817
7.5364	7.5362	7.5363	7.5365	7.5363	7.5364	7.5363	7.5362	7.5365	7.5364	7.5362	7.5365	7.5364	7.5363	7.5364	7.5363	7.5363	7.5365	7.5364	7.5366	7.5367	7.5366	7.5367	7.5368	7.5367	7.5366	7.5368	7.5366	7.5366	7.5367	7.5367	7.5367	7.5367	7.5367	7.5369	7.5366	7.5367	7.537	7.5368	7.5369	7.5371	7.5368	7.5371	7.5371	7.5369	7.5371	7.5372	7.5368	7.5369	7.537	7.5367	7.5368	7.537	7.5368	7.537	7.5371	7.5368	7.537	7.5371	7.5368	7.5372	7.5368	7.5372	7.5371	7.5368	7.5374	7.5369	7.5373	7.5373	7.5367	7.5374	7.5367	7.537	7.5373	7.5366	7.5375	7.5369	7.5371	7.5374	7.5369	7.5374	7.5371	7.5372	7.5372	7.5371	7.5372	7.5372
8.2869	8.2867	8.2869	8.287	8.2869	8.2869	8.2869	8.2867	8.287	8.2869	8.2868	8.2871	8.287	8.2868	8.287	8.2868	8.2869	8.287	8.287	8.2871	8.2872	8.2871	8.2873	8.2874	8.2873	8.2872	8.2874	8.2872	8.2871	8.2872	8.2873	8.2873	8.2872	8.2873	8.2874	8.2872	8.2873	8.2875	8.2874	8.2875	8.2876	8.2874	8.2877	8.2876	8.2875	8.2877	8.2877	8.2874	8.2875	8.2875	8.2873	8.2874	8.2876	8.2874	8.2876	8.2876	8.2874	8.2876	8.2877	8.2874	8.2878	8.2874	8.2878	8.2877	8.2875	8.288	8.2875	8.288	8.2878	8.2874	8.288	8.2873	8.2877	8.2878	8.2873	8.2881	8.2875	8.2877	8.288	8.2876	8.288	8.2877	8.2879	8.2879	8.2878	8.2879	8.2879
9.0419	9.0417	9.0419	9.042	9.0419	9.0419	9.0419	9.0417	9.042	9.0419	9.0418	9.0421	9.042	9.0419	9.042	9.0419	9.0419	9.0421	9.042	9.0421	9.0422	9.0422	9.0423	9.0424	9.0423	9.0422	9.0425	9.0422	9.0422	9.0423	9.0423	9.0423	9.0423	9.0424	9.0424	9.0423	9.0424	9.0425	9.0424	9.0426	9.0427	9.0425	9.0427	9.0427	9.0425	9.0428	9.0428	9.0425	9.0426	9.0426	9.0424	9.0425	9.0426	9.0424	9.0426	9.0427	9.0425	9.0427	9.0427	9.0426	9.0428	9.0425	9.043	9.0427	9.0426	9.0431	9.0425	9.0431	9.0429	9.0425	9.0431	9.0424	9.0429	9.0429	9.0424	9.0432	9.0426	9.0429	9.043	9.0428	9.0431	9.0428	9.043	9.0429	9.0429	9.043	9.0429
