1.5209	1.521	1.5207	1.521	1.521	1.521	1.521	1.5211	1.5209	1.5211	1.5208	1.5212	1.521	1.5211	1.521	1.5211	1.5209	1.5211	1.5207	1.5209	1.5208	1.5208	1.5207	1.5209	1.5208	1.5209	1.5207	1.521	1.5208	1.5209	1.5208	1.5211	1.5209	1.5212	1.521	1.5212	1.521	1.521	1.5209	1.521	1.5209	1.521	1.5208	1.521	1.5211	1.521	1.5209	1.5211	1.521	1.5212	1.5208	1.5213	1.5212	1.5213	1.521	1.5212	1.521	1.5212	1.5208	1.5209	1.521	1.5209	1.5207	1.5209	1.5208	1.5211	1.5208	1.5211	1.5209	1.5211	1.5209	1.5211	1.521	1.5212	1.5209	1.5211	1.521	1.5211	1.521	1.521	1.521	1.521	1.5208	1.5209	1.5209	1.521	1.5211	1.521	1.521	1.5212	1.521	1.5211	1.5213	1.5211	1.5212	1.521	1.5211	1.5211	1.5211	1.5209	1.5212	1.5209	1.521	1.5208	1.5209	1.521	1.5211	1.521	1.5212	1.521	1.5212	1.521	1.5212	1.5211	1.5212	1.5209	1.5212	1.5209	1.5211	1.521	1.521	1.5211	1.521	1.521	1.5209	1.5211	1.521	1.5212	1.521	1.5212	1.5213	1.5211	1.5213	1.5212	1.5212	1.5211	1.521	1.5211	1.5211
0.76425	0.76431	0.76404	0.76426	0.7643	0.76427	0.7643	0.76437	0.76417	0.76439	0.76409	0.76444	0.76434	0.76435	0.76429	0.7644	0.7642	0.76436	0.76403	0.76418	0.76409	0.76405	0.76401	0.76412	0.7641	0.76419	0.76402	0.76424	0.76409	0.76413	0.76406	0.76434	0.7642	0.76445	0.76423	0.76448	0.76429	0.76433	0.76418	0.76431	0.76419	0.76425	0.76405	0.76431	0.76438	0.76428	0.76421	0.7644	0.76424	0.76445	0.76407	0.76455	0.76442	0.76453	0.76424	0.76444	0.7643	0.76445	0.7641	0.76419	0.76426	0.7642	0.76399	0.76417	0.76407	0.76436	0.7641	0.76431	0.76414	0.76435	0.7642	0.76436	0.76428	0.76447	0.76421	0.76436	0.76431	0.7643	0.76426	0.76425	0.76421	0.76421	0.76409	0.76414	0.76416	0.76427	0.76437	0.76427	0.7643	0.76442	0.76425	0.76437	0.76452	0.76433	0.76442	0.76426	0.76434	0.76434	0.76434	0.76416	0.7644	0.76413	0.7643	0.76406	0.76412	0.76427	0.76431	0.76422	0.76442	0.76422	0.76448	0.76424	0.76446	0.76431	0.76445	0.76411	0.76445	0.76414	0.76432	0.76427	0.7642	0.76437	0.76426	0.76422	0.76417	0.76433	0.76425	0.76445	0.76426	0.76446	0.76457	0.76437	0.76455	0.76442	0.76444	0.76435	0.76428	0.76428	0.76433
0.0067449	0.0068466	0.0065536	0.006732	0.006859	0.0067404	0.0068142	0.0068817	0.0066485	0.0069099	0.0065944	0.0068889	0.0068621	0.0067961	0.0067946	0.0069218	0.0066962	0.0069179	0.0065802	0.0066936	0.0066926	0.0065689	0.0065839	0.0067154	0.0066302	0.0068031	0.00659	0.0067647	0.0067019	0.0066624	0.0066095	0.0068887	0.0066766	0.0069793	0.0067446	0.0069597	0.0068444	0.0068145	0.006694	0.006853	0.0066521	0.0067849	0.0065735	0.0067878	0.0069171	0.006761	0.0067104	0.0069255	0.0066923	0.0069407	0.0065614	0.0069865	0.0069218	0.0069656	0.0067102	0.0069571	0.0067689	0.0069475	0.0066256	0.006667	0.0068044	0.0066799	0.006501	0.0067037	0.0065439	0.0068632	0.0066202	0.0067379	0.0066889	0.0068111	0.0066761	0.0068308	0.0067303	0.0069252	0.0067066	0.0067854	0.0068496	0.0067613	0.0067741	0.0067962	0.0066993	0.0067526	0.0066871	0.0066336	0.0067699	0.0067954	0.0069009	0.0068585	0.00682	0.0069234	0.0068007	0.0068123	0.0070337	0.0068139	0.006896	0.0068144	0.0068266	0.0068524	0.0069155	0.0066605	0.0069598	0.0066818	0.0067986	0.0066589	0.0066118	0.0067756	0.0068426	0.0066828	0.0069237	0.0067215	0.0069057	0.0067564	0.006862	0.0067746	0.0069155	0.0065518	0.0069189	0.0066093	0.0067458	0.0067714	0.006641	0.0068396	0.006778	0.0066817	0.0066723	0.0068398	0.0066985	0.007001	0.0067268	0.0069624	0.0070856	0.0068538	0.0070414	0.0069497	0.0069034	0.0069218	0.0067808	0.0067924	0.0069078
0.74585	0.74584	0.74608	0.74593	0.74583	0.7459	0.74583	0.74579	0.74596	0.74577	0.74603	0.74574	0.7458	0.74583	0.74586	0.74578	0.74594	0.7458	0.7461	0.746	0.74604	0.74613	0.74615	0.74607	0.74608	0.74597	0.74614	0.74593	0.74607	0.74603	0.74611	0.74584	0.74598	0.74573	0.74595	0.7457	0.74589	0.74584	0.74598	0.74586	0.746	0.74593	0.74613	0.74588	0.74583	0.74591	0.74595	0.74577	0.74595	0.74575	0.74611	0.74565	0.74576	0.74569	0.74595	0.74576	0.74588	0.74578	0.74609	0.74601	0.74592	0.74603	0.74618	0.74606	0.74613	0.74586	0.74608	0.74594	0.74602	0.74587	0.74597	0.74589	0.74589	0.74577	0.74599	0.7459	0.74588	0.74597	0.74591	0.74599	0.74599	0.74601	0.74609	0.74611	0.74605	0.74598	0.74584	0.74597	0.74591	0.74582	0.74593	0.74587	0.74571	0.7459	0.74581	0.74598	0.7459	0.74592	0.7459	0.74607	0.74585	0.74609	0.74595	0.74615	0.74614	0.74598	0.74594	0.74601	0.74585	0.74599	0.74578	0.74595	0.74583	0.7459	0.74582	0.74611	0.74581	0.74611	0.74595	0.74598	0.74607	0.74588	0.74599	0.746	0.74611	0.74589	0.74604	0.74578	0.74605	0.74578	0.74572	0.74584	0.74574	0.74581	0.74584	0.74589	0.74598	0.74599	0.74594
1.5038	1.5038	1.504	1.5039	1.5037	1.5038	1.5038	1.5037	1.5039	1.5037	1.504	1.5037	1.5037	1.5038	1.5038	1.5037	1.5039	1.5037	1.504	1.5039	1.504	1.5041	1.5041	1.504	1.504	1.5039	1.5041	1.5039	1.504	1.504	1.504	1.5038	1.5039	1.5037	1.5039	1.5036	1.5038	1.5038	1.5039	1.5038	1.504	1.5039	1.5041	1.5038	1.5038	1.5039	1.5039	1.5037	1.5039	1.5037	1.5041	1.5036	1.5037	1.5037	1.5039	1.5037	1.5038	1.5037	1.504	1.504	1.5039	1.504	1.5041	1.504	1.5041	1.5038	1.504	1.5039	1.504	1.5038	1.5039	1.5039	1.5038	1.5038	1.5039	1.5039	1.5038	1.504	1.5039	1.504	1.504	1.504	1.504	1.5041	1.504	1.504	1.5038	1.5039	1.5039	1.5038	1.5039	1.5039	1.5037	1.5039	1.5038	1.504	1.5039	1.5039	1.5039	1.504	1.5038	1.504	1.5039	1.5041	1.5041	1.504	1.5039	1.504	1.5038	1.5039	1.5038	1.5039	1.5038	1.5039	1.5038	1.5041	1.5038	1.5041	1.5039	1.504	1.5041	1.5039	1.504	1.504	1.5041	1.5039	1.504	1.5037	1.5041	1.5037	1.5037	1.5038	1.5037	1.5038	1.5038	1.5039	1.504	1.504	1.5039
2.2496	2.2496	2.2498	2.2497	2.2496	2.2497	2.2496	2.2496	2.2497	2.2496	2.2498	2.2496	2.2496	2.2496	2.2496	2.2496	2.2497	2.2496	2.2499	2.2498	2.2498	2.2499	2.2499	2.2499	2.2499	2.2498	2.2499	2.2497	2.2498	2.2498	2.2499	2.2496	2.2498	2.2495	2.2498	2.2495	2.2497	2.2496	2.2498	2.2497	2.2498	2.2497	2.2499	2.2497	2.2497	2.2497	2.2497	2.2496	2.2498	2.2496	2.2499	2.2495	2.2496	2.2495	2.2498	2.2496	2.2497	2.2496	2.2499	2.2498	2.2497	2.2499	2.25	2.2499	2.25	2.2497	2.2499	2.2498	2.2498	2.2497	2.2498	2.2498	2.2497	2.2496	2.2498	2.2498	2.2497	2.2499	2.2497	2.2499	2.2498	2.2498	2.2499	2.25	2.2499	2.2499	2.2497	2.2498	2.2497	2.2497	2.2497	2.2497	2.2496	2.2498	2.2497	2.2498	2.2498	2.2498	2.2498	2.2499	2.2497	2.2499	2.2498	2.25	2.25	2.2499	2.2498	2.2499	2.2497	2.2498	2.2497	2.2498	2.2497	2.2497	2.2497	2.25	2.2497	2.25	2.2498	2.2499	2.25	2.2498	2.2499	2.2498	2.25	2.2497	2.25	2.2496	2.25	2.2496	2.2496	2.2497	2.2497	2.2497	2.2497	2.2498	2.2499	2.2499	2.2498
3.0087	3.0087	3.0089	3.0089	3.0087	3.0088	3.0087	3.0087	3.0088	3.0087	3.0089	3.0087	3.0087	3.0088	3.0088	3.0087	3.0088	3.0087	3.009	3.0089	3.0089	3.0091	3.0091	3.009	3.009	3.0089	3.009	3.0089	3.009	3.009	3.009	3.0088	3.0089	3.0087	3.0089	3.0086	3.0088	3.0088	3.0089	3.0088	3.009	3.0089	3.0091	3.0088	3.0088	3.0089	3.0089	3.0087	3.0089	3.0087	3.0091	3.0086	3.0087	3.0087	3.0089	3.0087	3.0088	3.0088	3.009	3.009	3.0088	3.0091	3.0091	3.0091	3.0091	3.0089	3.009	3.009	3.009	3.0089	3.0089	3.0089	3.0088	3.0088	3.009	3.009	3.0088	3.009	3.0088	3.009	3.009	3.009	3.009	3.0092	3.009	3.009	3.0088	3.009	3.0089	3.0089	3.0089	3.0089	3.0087	3.0089	3.0088	3.009	3.0089	3.009	3.0089	3.0091	3.0089	3.0091	3.009	3.0091	3.0092	3.009	3.009	3.009	3.0089	3.009	3.0089	3.0089	3.0089	3.0089	3.0089	3.0091	3.0089	3.0092	3.009	3.009	3.0091	3.0089	3.009	3.009	3.0092	3.0089	3.0092	3.0088	3.0092	3.0088	3.0088	3.0088	3.0089	3.0088	3.0089	3.0089	3.009	3.0091	3.009
3.7662	3.7663	3.7664	3.7665	3.7662	3.7664	3.7662	3.7662	3.7664	3.7662	3.7664	3.7662	3.7662	3.7663	3.7663	3.7663	3.7664	3.7663	3.7665	3.7665	3.7664	3.7666	3.7666	3.7666	3.7666	3.7664	3.7666	3.7664	3.7665	3.7665	3.7666	3.7663	3.7665	3.7662	3.7664	3.7662	3.7664	3.7663	3.7664	3.7663	3.7665	3.7664	3.7666	3.7664	3.7664	3.7664	3.7664	3.7663	3.7665	3.7663	3.7666	3.7662	3.7663	3.7663	3.7665	3.7663	3.7664	3.7664	3.7666	3.7666	3.7664	3.7666	3.7667	3.7666	3.7667	3.7665	3.7666	3.7666	3.7665	3.7665	3.7665	3.7665	3.7664	3.7664	3.7665	3.7666	3.7664	3.7666	3.7664	3.7666	3.7665	3.7666	3.7666	3.7668	3.7666	3.7666	3.7664	3.7666	3.7665	3.7664	3.7664	3.7665	3.7663	3.7665	3.7664	3.7666	3.7665	3.7666	3.7665	3.7667	3.7665	3.7667	3.7666	3.7667	3.7668	3.7666	3.7666	3.7666	3.7665	3.7665	3.7665	3.7665	3.7665	3.7665	3.7665	3.7667	3.7665	3.7668	3.7666	3.7666	3.7667	3.7665	3.7666	3.7666	3.7668	3.7665	3.7668	3.7664	3.7668	3.7664	3.7664	3.7664	3.7665	3.7664	3.7665	3.7665	3.7666	3.7667	3.7666
4.5207	4.5208	4.5209	4.521	4.5207	4.5209	4.5207	4.5207	4.5208	4.5207	4.5209	4.5207	4.5207	4.5208	4.5208	4.5208	4.5208	4.5208	4.521	4.521	4.5209	4.5211	4.5211	4.5211	4.5211	4.5209	4.5211	4.5209	4.521	4.521	4.5211	4.5208	4.521	4.5207	4.5209	4.5207	4.5209	4.5208	4.5209	4.5208	4.521	4.5209	4.5211	4.5209	4.5209	4.5209	4.5209	4.5208	4.521	4.5208	4.5211	4.5207	4.5208	4.5208	4.521	4.5208	4.5209	4.5209	4.5211	4.5211	4.5209	4.5211	4.5212	4.5212	4.5212	4.521	4.5211	4.5211	4.521	4.521	4.521	4.521	4.5209	4.5209	4.521	4.5211	4.5209	4.5212	4.5209	4.5211	4.5211	4.5211	4.5211	4.5213	4.5211	4.5212	4.5209	4.5211	4.521	4.521	4.5209	4.521	4.5208	4.521	4.5209	4.5211	4.521	4.5211	4.521	4.5212	4.521	4.5212	4.5211	4.5212	4.5213	4.5211	4.5211	4.5211	4.5211	4.5211	4.521	4.521	4.5211	4.521	4.521	4.5212	4.521	4.5213	4.5212	4.5211	4.5213	4.5211	4.5212	4.5211	4.5213	4.521	4.5213	4.5209	4.5213	4.5209	4.521	4.5209	4.521	4.5209	4.5211	4.521	4.5212	4.5212	4.5211
5.273	5.2731	5.2732	5.2733	5.273	5.2732	5.273	5.2731	5.2732	5.2731	5.2732	5.2731	5.273	5.2732	5.2731	5.2731	5.2732	5.2731	5.2733	5.2733	5.2732	5.2735	5.2734	5.2735	5.2734	5.2733	5.2734	5.2733	5.2733	5.2734	5.2734	5.2732	5.2733	5.2731	5.2733	5.2731	5.2732	5.2732	5.2732	5.2732	5.2734	5.2733	5.2735	5.2733	5.2732	5.2733	5.2732	5.2731	5.2733	5.2732	5.2734	5.2731	5.2731	5.2732	5.2733	5.2732	5.2732	5.2733	5.2734	5.2734	5.2733	5.2735	5.2735	5.2735	5.2735	5.2734	5.2734	5.2735	5.2733	5.2734	5.2733	5.2734	5.2732	5.2733	5.2734	5.2735	5.2733	5.2736	5.2733	5.2735	5.2734	5.2734	5.2735	5.2737	5.2735	5.2735	5.2733	5.2735	5.2734	5.2733	5.2733	5.2734	5.2732	5.2734	5.2733	5.2735	5.2734	5.2735	5.2734	5.2736	5.2734	5.2735	5.2735	5.2736	5.2737	5.2735	5.2735	5.2735	5.2735	5.2734	5.2734	5.2733	5.2735	5.2734	5.2734	5.2736	5.2734	5.2736	5.2736	5.2735	5.2737	5.2735	5.2735	5.2735	5.2737	5.2734	5.2737	5.2733	5.2737	5.2733	5.2734	5.2733	5.2734	5.2733	5.2735	5.2734	5.2736	5.2736	5.2735
