1.5194	1.5193	1.5192	1.5193	1.5192	1.5193	1.5193	1.5192	1.5193	1.5193	1.5192	1.5194	1.5192	1.5194	1.5193	1.5193	1.5193	1.5194	1.5192	1.5194	1.5192	1.5194	1.5193	1.5193	1.5193	1.5194	1.5192	1.5194	1.5192	1.5192	1.5192	1.5192	1.5192	1.5193	1.5192	1.5194	1.5192	1.5193	1.5193	1.5192	1.5192	1.5193	1.5191	1.5193	1.5192	1.5193	1.5192	1.5192	1.5192	1.5193	1.5191	1.5193	1.5192	1.5193	1.5194	1.5193	1.5194	1.5194	1.5193	1.5195	1.5193	1.5194	1.5194	1.5194	1.5194	1.5194	1.5193	1.5195	1.5195	1.5194	1.5195	1.5194
0.76345	0.76339	0.7633	0.7634	0.76328	0.76334	0.76337	0.76329	0.76336	0.76339	0.76326	0.76348	0.76328	0.76345	0.76339	0.76336	0.76337	0.76345	0.7633	0.76349	0.7633	0.76341	0.76338	0.76334	0.76335	0.76342	0.76321	0.76344	0.76323	0.76329	0.76328	0.76326	0.76324	0.76337	0.7632	0.76341	0.76323	0.76331	0.7633	0.76326	0.76319	0.7633	0.76315	0.76337	0.7632	0.76327	0.76326	0.76324	0.76327	0.7633	0.76317	0.76334	0.76323	0.76331	0.76338	0.76332	0.7634	0.76344	0.76335	0.76349	0.76333	0.76336	0.76343	0.76336	0.76342	0.76344	0.76335	0.76349	0.76345	0.76338	0.7635	0.76338
0.0067064	0.006711	0.0065868	0.0066731	0.0066015	0.0066086	0.0066364	0.00659	0.0066066	0.0066888	0.0065352	0.0067347	0.0065722	0.0066985	0.0066475	0.0066507	0.0066145	0.0067463	0.0065946	0.0067423	0.0066082	0.0066703	0.0066377	0.0066487	0.0065989	0.006721	0.0065022	0.0066952	0.0065587	0.0065565	0.0065611	0.0065911	0.0065031	0.0066755	0.0065181	0.0066776	0.0065883	0.0066118	0.0066152	0.0066146	0.0064634	0.0066046	0.0064623	0.00663	0.0065467	0.0065655	0.0065448	0.0065745	0.0065521	0.0065981	0.0065031	0.0066059	0.0065751	0.0065983	0.0066569	0.0066454	0.0066597	0.0067164	0.0066521	0.0067226	0.0066064	0.0065801	0.006633	0.0066127	0.0066278	0.0066684	0.0066007	0.0066931	0.0067244	0.0066056	0.0067194	0.0066453
0.74513	0.74517	0.74527	0.74516	0.74531	0.74523	0.74523	0.74529	0.74523	0.7452	0.74533	0.74511	0.74534	0.74515	0.74522	0.74525	0.74524	0.74516	0.74532	0.74514	0.74534	0.7452	0.74526	0.7453	0.74529	0.74522	0.74543	0.74519	0.74542	0.74535	0.74537	0.7454	0.74542	0.74531	0.74546	0.74526	0.74544	0.74535	0.74537	0.74542	0.74548	0.7454	0.74553	0.74532	0.7455	0.74541	0.74543	0.74547	0.74541	0.74542	0.74553	0.74537	0.74548	0.74541	0.74533	0.74541	0.74531	0.74529	0.74537	0.74523	0.74541	0.74538	0.7453	0.74539	0.74532	0.74532	0.7454	0.74525	0.7453	0.74538	0.74524	0.74539
1.5023	1.5023	1.5024	1.5023	1.5025	1.5024	1.5024	1.5024	1.5024	1.5024	1.5025	1.5023	1.5025	1.5023	1.5024	1.5024	1.5024	1.5023	1.5025	1.5023	1.5025	1.5024	1.5024	1.5025	1.5025	1.5024	1.5026	1.5024	1.5026	1.5025	1.5025	1.5026	1.5026	1.5025	1.5026	1.5024	1.5026	1.5025	1.5026	1.5026	1.5027	1.5026	1.5027	1.5025	1.5027	1.5026	1.5026	1.5027	1.5026	1.5026	1.5027	1.5026	1.5027	1.5026	1.5025	1.5026	1.5025	1.5025	1.5026	1.5025	1.5026	1.5026	1.5025	1.5026	1.5025	1.5026	1.5026	1.5025	1.5025	1.5026	1.5025	1.5026
2.2473	2.2474	2.2475	2.2474	2.2475	2.2474	2.2475	2.2475	2.2474	2.2474	2.2476	2.2473	2.2476	2.2474	2.2475	2.2475	2.2475	2.2474	2.2476	2.2474	2.2476	2.2475	2.2475	2.2476	2.2476	2.2475	2.2477	2.2475	2.2477	2.2476	2.2476	2.2477	2.2477	2.2476	2.2478	2.2476	2.2477	2.2476	2.2477	2.2477	2.2478	2.2477	2.2478	2.2476	2.2478	2.2477	2.2478	2.2478	2.2477	2.2478	2.2478	2.2477	2.2478	2.2478	2.2477	2.2478	2.2477	2.2476	2.2477	2.2476	2.2478	2.2477	2.2477	2.2478	2.2477	2.2477	2.2478	2.2476	2.2477	2.2478	2.2476	2.2478
3.0057	3.0057	3.0058	3.0057	3.0059	3.0058	3.0058	3.0058	3.0058	3.0058	3.0059	3.0057	3.0059	3.0057	3.0058	3.0058	3.0058	3.0058	3.0059	3.0057	3.006	3.0058	3.0059	3.0059	3.0059	3.0059	3.0061	3.0058	3.0061	3.006	3.006	3.0061	3.0061	3.006	3.0061	3.0059	3.0061	3.006	3.0061	3.0061	3.0062	3.0061	3.0062	3.006	3.0062	3.0061	3.0061	3.0062	3.0061	3.0062	3.0062	3.0061	3.0062	3.0062	3.0061	3.0062	3.0061	3.0061	3.0061	3.006	3.0062	3.0062	3.0061	3.0062	3.0061	3.0061	3.0062	3.0061	3.0061	3.0062	3.006	3.0062
3.7624	3.7624	3.7626	3.7624	3.7626	3.7625	3.7626	3.7626	3.7625	3.7625	3.7627	3.7624	3.7627	3.7625	3.7626	3.7626	3.7626	3.7625	3.7627	3.7625	3.7627	3.7626	3.7627	3.7627	3.7627	3.7627	3.7628	3.7626	3.7628	3.7628	3.7628	3.7629	3.7629	3.7628	3.7629	3.7627	3.7629	3.7628	3.7628	3.7629	3.763	3.7629	3.763	3.7628	3.763	3.7629	3.763	3.763	3.7629	3.763	3.763	3.7629	3.763	3.763	3.7629	3.763	3.7629	3.7629	3.7629	3.7628	3.763	3.763	3.7629	3.763	3.7629	3.763	3.763	3.7629	3.7629	3.763	3.7629	3.763
4.5161	4.5161	4.5163	4.5161	4.5163	4.5162	4.5163	4.5163	4.5162	4.5162	4.5164	4.5161	4.5164	4.5162	4.5163	4.5163	4.5163	4.5162	4.5164	4.5162	4.5165	4.5163	4.5164	4.5164	4.5164	4.5164	4.5165	4.5164	4.5166	4.5165	4.5165	4.5166	4.5166	4.5165	4.5166	4.5165	4.5166	4.5165	4.5166	4.5167	4.5167	4.5167	4.5168	4.5166	4.5168	4.5167	4.5167	4.5168	4.5167	4.5167	4.5168	4.5167	4.5168	4.5167	4.5167	4.5168	4.5166	4.5167	4.5167	4.5166	4.5168	4.5168	4.5167	4.5168	4.5167	4.5167	4.5168	4.5167	4.5167	4.5168	4.5166	4.5168
5.2677	5.2677	5.2678	5.2676	5.2679	5.2677	5.2678	5.2678	5.2678	5.2678	5.2679	5.2677	5.268	5.2678	5.2679	5.2679	5.2679	5.2678	5.268	5.2678	5.268	5.2679	5.268	5.268	5.268	5.268	5.2681	5.2679	5.2681	5.2681	5.2681	5.2682	5.2682	5.2681	5.2682	5.2681	5.2682	5.2681	5.2682	5.2683	5.2683	5.2683	5.2684	5.2682	5.2684	5.2683	5.2683	5.2684	5.2683	5.2684	5.2684	5.2683	5.2684	5.2684	5.2683	5.2684	5.2682	5.2683	5.2683	5.2682	5.2684	5.2684	5.2683	5.2684	5.2683	5.2684	5.2684	5.2683	5.2684	5.2684	5.2683	5.2685
6.0211	6.0211	6.0212	6.021	6.0213	6.0211	6.0212	6.0213	6.0212	6.0212	6.0213	6.0211	6.0214	6.0212	6.0213	6.0213	6.0213	6.0212	6.0214	6.0212	6.0215	6.0213	6.0214	6.0214	6.0214	6.0214	6.0216	6.0214	6.0216	6.0215	6.0215	6.0216	6.0216	6.0216	6.0217	6.0215	6.0217	6.0216	6.0216	6.0217	6.0217	6.0217	6.0218	6.0217	6.0218	6.0217	6.0218	6.0219	6.0218	6.0218	6.0219	6.0218	6.0219	6.0218	6.0218	6.0219	6.0217	6.0218	6.0218	6.0217	6.0219	6.0219	6.0218	6.0219	6.0218	6.0219	6.0219	6.0218	6.0219	6.0219	6.0218	6.022
6.7786	6.7786	6.7788	6.7786	6.7789	6.7787	6.7788	6.7788	6.7788	6.7788	6.7789	6.7787	6.779	6.7788	6.7789	6.7789	6.7789	6.7788	6.779	6.7788	6.7791	6.7789	6.779	6.779	6.779	6.779	6.7792	6.779	6.7792	6.7791	6.7792	6.7792	6.7792	6.7792	6.7793	6.7792	6.7793	6.7792	6.7793	6.7793	6.7794	6.7794	6.7794	6.7793	6.7795	6.7794	6.7794	6.7795	6.7794	6.7795	6.7795	6.7794	6.7795	6.7795	6.7794	6.7795	6.7794	6.7794	6.7795	6.7794	6.7795	6.7795	6.7794	6.7796	6.7795	6.7795	6.7796	6.7795	6.7795	6.7796	6.7794	6.7796
7.5339	7.5339	7.5341	7.5339	7.5341	7.534	7.5341	7.5341	7.5341	7.5341	7.5342	7.534	7.5343	7.5341	7.5342	7.5342	7.5341	7.5341	7.5343	7.5341	7.5344	7.5342	7.5343	7.5343	7.5343	7.5343	7.5344	7.5343	7.5345	7.5344	7.5345	7.5345	7.5345	7.5345	7.5346	7.5345	7.5346	7.5345	7.5346	7.5347	7.5347	7.5347	7.5348	7.5346	7.5348	7.5347	7.5347	7.5348	7.5347	7.5348	7.5348	7.5347	7.5349	7.5348	7.5348	7.5349	7.5347	7.5348	7.5348	7.5347	7.5349	7.5349	7.5348	7.5349	7.5348	7.5349	7.535	7.5348	7.5349	7.5349	7.5348	7.535
8.2842	8.2842	8.2844	8.2842	8.2845	8.2843	8.2844	8.2844	8.2844	8.2844	8.2845	8.2843	8.2846	8.2844	8.2845	8.2845	8.2845	8.2845	8.2846	8.2844	8.2847	8.2845	8.2846	8.2847	8.2847	8.2847	8.2848	8.2847	8.2848	8.2848	8.2848	8.2849	8.2849	8.2849	8.285	8.2848	8.285	8.2849	8.2849	8.285	8.285	8.2851	8.2851	8.285	8.2852	8.2851	8.2851	8.2852	8.2851	8.2852	8.2852	8.2851	8.2853	8.2852	8.2851	8.2852	8.2851	8.2852	8.2852	8.2851	8.2853	8.2853	8.2852	8.2853	8.2852	8.2853	8.2854	8.2852	8.2853	8.2853	8.2852	8.2854
9.039	9.039	9.0392	9.039	9.0393	9.0391	9.0392	9.0392	9.0392	9.0392	9.0393	9.0391	9.0394	9.0392	9.0393	9.0393	9.0393	9.0393	9.0394	9.0393	9.0395	9.0394	9.0395	9.0395	9.0395	9.0395	9.0396	9.0395	9.0397	9.0396	9.0396	9.0397	9.0397	9.0398	9.0398	9.0397	9.0398	9.0397	9.0398	9.0399	9.0399	9.0399	9.04	9.0399	9.04	9.0399	9.04	9.0401	9.04	9.0401	9.0401	9.04	9.0401	9.0401	9.04	9.0401	9.04	9.04	9.0401	9.04	9.0401	9.0401	9.0401	9.0402	9.0401	9.0402	9.0402	9.0401	9.0402	9.0402	9.0401	9.0403
